partition,label
"['meantim', 'mr', 'darl', 'put', 'child', 'bed', 'unwont', 'silenc', 'lit', 'nightlight', 'could', 'hear', 'nana', 'bark', 'john', 'whimper', 'chain', 'yard', 'wendi', 'wiser', 'nana', 'unhappi', 'bark', 'said', 'littl', 'guess', 'happen', 'bark', 'smell', 'danger', 'danger', 'sure', 'wendi', 'oh', 'ye', 'mr', 'darl', 'quiver', 'went', 'window', 'secur', 'fasten', 'look', 'night', 'pepper', 'star', 'crowd', 'round', 'hous', 'curiou', 'see', 'take', 'place', 'notic']",a
"['one', 'two', 'smaller', 'one', 'wink', 'yet', 'nameless', 'fear', 'clutch', 'heart', 'made', 'cri', 'oh', 'wish', 'go', 'parti', 'tonight', 'even', 'michael', 'alreadi', 'half', 'asleep', 'knew', 'perturb', 'ask', 'anyth', 'harm', 'u', 'mother', 'nightlight', 'lit', 'noth', 'preciou', 'said', 'eye', 'mother', 'leav', 'behind', 'guard', 'child', 'went', 'bed', 'bed', 'sing', 'enchant', 'littl', 'michael', 'flung', 'arm', 'round', 'mother', 'cri', 'glad', 'last', 'word', 'hear', 'long', 'time']",a
"['27', 'yard', 'distant', 'slight', 'fall', 'snow', 'father', 'mother', 'darl', 'pick', 'way', 'deftli', 'soil', 'shoe', 'alreadi', 'person', 'street', 'star', 'watch', 'star', 'beauti', 'may', 'take', 'activ', 'part', 'anyth', 'must', 'look', 'ever', 'punish', 'put', 'someth', 'long', 'ago', 'star', 'know', 'older', 'one', 'becom', 'glassyey', 'seldom', 'speak', 'wink', 'star', 'languag', 'littl', 'one', 'still', 'wonder', 'realli', 'friendli', 'peter', 'mischiev', 'way', 'steal', 'behind', 'tri', 'blow']",a
"['fond', 'fun', 'side', 'tonight', 'anxiou', 'get', 'grownup', 'way', 'soon', 'door', '27', 'close', 'mr', 'mr', 'darl', 'commot', 'firmament', 'smallest', 'star', 'milki', 'way', 'scream', 'peter', 'chapter', 'iii', 'come', 'away', 'come', 'away', 'moment', 'mr', 'mr', 'darl', 'left', 'hous', 'nightlight', 'bed', 'three', 'child', 'continu', 'burn', 'clearli', 'aw', 'nice', 'littl', 'nightlight', 'one', 'help', 'wish', 'could', 'kept', 'awak', 'see', 'peter', 'wendi', 'light', 'blink', 'gave', 'yawn', 'two', 'yawn', 'also']",a
"['could', 'close', 'mouth', 'three', 'went', 'anoth', 'light', 'room', 'thousand', 'time', 'brighter', 'nightlight', 'time', 'taken', 'say', 'drawer', 'nurseri', 'look', 'peter', 'shadow', 'rummag', 'wardrob', 'turn', 'everi', 'pocket', 'insid', 'realli', 'light', 'made', 'light', 'flash', 'quickli', 'came', 'rest', 'second', 'saw', 'fairi', 'longer', 'hand', 'still', 'grow', 'girl', 'call', 'tinker', 'bell', 'exquisit', 'gown', 'skeleton', 'leaf', 'cut', 'low', 'squar', 'figur', 'could', 'seen', 'best', 'advantag', 'slightli', 'inclin', '_embonpoint_', 'moment']",a
"['fairi', 'entranc', 'window', 'blown', 'open', 'breath', 'littl', 'star', 'peter', 'drop', 'carri', 'tinker', 'bell', 'part', 'way', 'hand', 'still', 'messi', 'fairi', 'dust', 'tinker', 'bell', 'call', 'softli', 'make', 'sure', 'child', 'asleep', 'tink', 'jug', 'moment', 'like', 'extrem', 'never', 'jug', 'oh', 'come', 'jug', 'tell', 'know', 'put', 'shadow', 'loveliest', 'tinkl', 'golden', 'bell', 'answer', 'fairi', 'languag', 'ordinari', 'child', 'never', 'hear', 'hear', 'would']",a
"['know', 'heard', 'tink', 'said', 'shadow', 'big', 'box', 'meant', 'chest', 'drawer', 'peter', 'jump', 'drawer', 'scatter', 'content', 'floor', 'hand', 'king', 'toss', 'ha', 'penc', 'crowd', 'moment', 'recov', 'shadow', 'delight', 'forgot', 'shut', 'tinker', 'bell', 'drawer', 'thought', 'believ', 'ever', 'thought', 'shadow', 'brought', 'near', 'would', 'join', 'like', 'drop', 'water', 'appal', 'tri', 'stick', 'soap', 'bathroom', 'also', 'fail', 'shudder', 'pas', 'peter']",a
"['sat', 'floor', 'cri', 'sob', 'woke', 'wendi', 'sat', 'bed', 'alarm', 'see', 'stranger', 'cri', 'nurseri', 'floor', 'pleasantli', 'interest', 'boy', 'said', 'courteous', 'cri', 'peter', 'could', 'exceed', 'polit', 'also', 'learn', 'grand', 'manner', 'fairi', 'ceremoni', 'rose', 'bow', 'beauti', 'much', 'plea', 'bow', 'beauti', 'bed', 'name', 'ask', 'wendi', 'moira', 'angela', 'darl', 'repli', 'satisfact', 'name', 'peter', 'pan', 'alreadi', 'sure', 'must', 'peter', 'seem', 'compar', 'short', 'name']",a
"['ye', 'said', 'rather', 'sharpli', 'felt', 'first', 'time', 'shortish', 'name', 'sorri', 'said', 'wendi', 'moira', 'angela', 'matter', 'peter', 'gulp', 'ask', 'live', 'second', 'right', 'said', 'peter', 'straight', 'till', 'morn', 'funni', 'address', 'peter', 'sink', 'first', 'time', 'felt', 'perhap', 'funni', 'address', 'said', 'mean', 'wendi', 'said', 'nice', 'rememb', 'hostess', 'put', 'letter', 'wish', 'mention', 'letter']",a
"['get', 'letter', 'said', 'contemptu', 'mother', 'get', 'letter', 'mother', 'said', 'mother', 'slightest', 'desir', 'one', 'thought', 'overr', 'person', 'wendi', 'howev', 'felt', 'presenc', 'tragedi', 'peter', 'wonder', 'cri', 'said', 'got', 'bed', 'ran', 'cri', 'mother', 'said', 'rather', 'indignantli', 'cri', 'get', 'shadow', 'stick', 'besid', 'cri', 'come', 'ye', 'wendi', 'saw', 'shadow']",a
"['floor', 'look', 'draggl', 'fright', 'sorri', 'peter', 'aw', 'said', 'could', 'help', 'smile', 'saw', 'tri', 'stick', 'soap', 'exactli', 'like', 'boy', 'fortun', 'knew', 'must', 'sewn', 'said', 'littl', 'patronisingli', 'sewn', 'ask', 'dread', 'ignor', 'exult', 'ignor', 'shall', 'sew', 'littl', 'man', 'said', 'though', 'tall', 'got', 'housewif', 'sew', 'shadow', 'peter', 'foot']",a
"['daresay', 'hurt', 'littl', 'warn', 'oh', 'cri', 'said', 'peter', 'alreadi', 'opinion', 'never', 'cri', 'life', 'clench', 'teeth', 'cri', 'soon', 'shadow', 'behav', 'properli', 'though', 'still', 'littl', 'creas', 'perhap', 'iron', 'wendi', 'said', 'thought', 'peter', 'boylik', 'indiffer', 'appear', 'jump', 'wildest', 'glee', 'ala', 'alreadi', 'forgotten', 'owe', 'bliss', 'wendi', 'thought', 'attach', 'shadow', 'clever', 'crow', 'raptur', 'oh', 'clever', 'humili', 'confess']",a
"['conceit', 'peter', 'one', 'fascin', 'qualiti', 'put', 'brutal', 'frank', 'never', 'cockier', 'boy', 'moment', 'wendi', 'shock', 'conceit', 'exclaim', 'fright', 'sarcasm', 'cours', 'noth', 'littl', 'peter', 'said', 'carelessli', 'continu', 'danc', 'littl', 'repli', 'hauteur', 'use', 'least', 'withdraw', 'sprang', 'dignifi', 'way', 'bed', 'cover', 'face', 'blanket', 'induc', 'look', 'pretend', 'go', 'away', 'fail', 'sat', 'end', 'bed', 'tap', 'gentli', 'foot', 'wendi']",a
"['said', 'withdraw', 'help', 'crow', 'wendi', 'plea', 'still', 'would', 'look', 'though', 'listen', 'eagerli', 'wendi', 'continu', 'voic', 'woman', 'ever', 'yet', 'abl', 'resist', 'wendi', 'one', 'girl', 'use', 'twenti', 'boy', 'wendi', 'everi', 'inch', 'woman', 'though', 'mani', 'inch', 'peep', 'bedcloth', 'realli', 'think', 'peter', 'ye', 'think', 'perfectli', 'sweet', 'declar', 'get', 'sat', 'side', 'bed', 'also']",a
"['said', 'would', 'give', 'kiss', 'like', 'peter', 'know', 'meant', 'held', 'hand', 'expectantli', 'sure', 'know', 'kiss', 'ask', 'aghast', 'shall', 'know', 'give', 'repli', 'stiffli', 'hurt', 'feel', 'gave', 'thimbl', 'said', 'shall', 'give', 'kiss', 'repli', 'slight', 'prim', 'plea', 'made', 'rather', 'cheap', 'inclin', 'face', 'toward', 'mere', 'drop', 'acorn', 'button', 'hand', 'slowli', 'return', 'face', 'said', 'nice', 'would', 'wear', 'kiss', 'chain', 'around']",a
"['neck', 'lucki', 'put', 'chain', 'afterward', 'save', 'life', 'peopl', 'set', 'introduc', 'customari', 'ask', 'age', 'wendi', 'alway', 'like', 'correct', 'thing', 'ask', 'peter', 'old', 'realli', 'happi', 'question', 'ask', 'like', 'examin', 'paper', 'ask', 'grammar', 'want', 'ask', 'king', 'england', 'know', 'repli', 'uneasili', 'quit', 'young', 'realli', 'knew', 'noth', 'mere', 'suspicion', 'said', 'ventur', 'wendi', 'ran', 'away', 'day', 'born', 'wendi', 'quit']",a
"['surpris', 'interest', 'indic', 'charm', 'drawingroom', 'manner', 'touch', 'nightgown', 'could', 'sit', 'nearer', 'heard', 'father', 'mother', 'explain', 'low', 'voic', 'talk', 'becam', 'man', 'extraordinarili', 'agit', 'want', 'ever', 'man', 'said', 'passion', 'want', 'alway', 'littl', 'boy', 'fun', 'ran', 'away', 'kensington', 'garden', 'live', 'long', 'long', 'time', 'among', 'fairi', 'gave', 'look', 'intens', 'admir', 'thought', 'run', 'away', 'realli', 'knew', 'fairi', 'wendi', 'live']",a
"['home', 'life', 'know', 'fairi', 'struck', 'quit', 'delight', 'pour', 'question', 'surpris', 'rather', 'nuisanc', 'get', 'way', 'inde', 'sometim', 'give', 'hide', 'still', 'like', 'whole', 'told', 'begin', 'fairi', 'see', 'wendi', 'first', 'babi', 'laugh', 'first', 'time', 'laugh', 'broke', 'thousand', 'piec', 'went', 'skip', 'begin', 'fairi', 'tediou', 'talk', 'stayathom', 'like', 'went', 'goodnaturedli', 'ought', 'one', 'fairi', 'everi', 'boy', 'girl', 'ought']",a
"['see', 'child', 'know', 'lot', 'soon', 'believ', 'fairi', 'everi', 'time', 'child', 'say', 'believ', 'fairi', 'fairi', 'somewher', 'fall', 'dead', 'realli', 'thought', 'talk', 'enough', 'fairi', 'struck', 'tinker', 'bell', 'keep', 'quiet', 'think', 'gone', 'said', 'rise', 'call', 'tink', 'name', 'wendi', 'heart', 'went', 'flutter', 'sudden', 'thrill', 'peter', 'cri', 'clutch', 'mean', 'tell', 'fairi', 'room']",a
"['said', 'littl', 'impati', 'hear', 'listen', 'sound', 'hear', 'said', 'wendi', 'like', 'tinkl', 'bell', 'well', 'tink', 'fairi', 'languag', 'think', 'hear', 'sound', 'came', 'chest', 'drawer', 'peter', 'made', 'merri', 'face', 'one', 'could', 'ever', 'look', 'quit', 'merri', 'peter', 'loveliest', 'gurgl', 'laugh', 'first', 'laugh', 'still', 'wendi', 'whisper', 'gleefulli', 'believ', 'shut', 'drawer', 'let', 'poor', 'tink', 'drawer', 'flew', 'nurseri', 'scream', 'furi']",a
"['say', 'thing', 'peter', 'retort', 'cours', 'sorri', 'could', 'know', 'drawer', 'wendi', 'listen', 'peter', 'cri', 'would', 'stand', 'still', 'let', 'see', 'hardli', 'ever', 'stand', 'still', 'said', 'one', 'moment', 'wendi', 'saw', 'romant', 'figur', 'come', 'rest', 'cuckoo', 'clock', 'love', 'cri', 'though', 'tink', 'face', 'still', 'distort', 'passion', 'tink', 'said', 'peter', 'amiabl', 'ladi', 'say', 'wish', 'fairi', 'tinker', 'bell', 'answer', 'insol', 'say', 'peter', 'translat']",a
"['polit', 'say', 'great', 'ugli', 'girl', 'fairi', 'tri', 'argu', 'tink', 'know', 'fairi', 'tink', 'gentleman', 'ladi', 'tink', 'repli', 'word', 'silli', 'as', 'disappear', 'bathroom', 'quit', 'common', 'fairi', 'peter', 'explain', 'apologet', 'call', 'tinker', 'bell', 'mend', 'pot', 'kettl', 'togeth', 'armchair', 'time', 'wendi', 'pli', 'question', 'live', 'kensington', 'garden', 'sometim', 'still', 'live', 'mostli', 'lost', 'boy']",a
"['child', 'fall', 'perambul', 'nurs', 'look', 'way', 'claim', 'seven', 'day', 'sent', 'far', 'away', 'neverland', 'defray', 'expens', 'captain', 'fun', 'must', 'ye', 'said', 'cun', 'peter', 'rather', 'lone', 'see', 'femal', 'companionship', 'none', 'other', 'girl', 'oh', 'girl', 'know', 'much', 'clever', 'fall', 'pram', 'flatter', 'wendi', 'immens', 'think', 'said', 'perfectli', 'love', 'way', 'talk', 'girl', 'john', 'despis', 'u', 'repli', 'peter', 'rose', 'kick', 'john']",a
"['bed', 'blanket', 'one', 'kick', 'seem', 'wendi', 'rather', 'forward', 'first', 'meet', 'told', 'spirit', 'captain', 'hous', 'howev', 'john', 'continu', 'sleep', 'placidli', 'floor', 'allow', 'remain', 'know', 'meant', 'kind', 'said', 'relent', 'may', 'give', 'kiss', 'moment', 'forgotten', 'ignor', 'kiss', 'thought', 'would', 'want', 'back', 'said', 'littl', 'bitterli', 'offer', 'return', 'thimbl', 'oh', 'dear', 'said', 'nice', 'wendi', 'mean', 'kiss', 'mean', 'thimbl']",a
"['like', 'kiss', 'funni', 'said', 'peter', 'grave', 'shall', 'give', 'thimbl', 'wish', 'said', 'wendi', 'keep', 'head', 'erect', 'time', 'peter', 'thimbl', 'almost', 'immedi', 'screech', 'wendi', 'exactli', 'someon', 'pull', 'hair', 'must', 'tink', 'never', 'knew', 'naughti', 'inde', 'tink', 'dart', 'use', 'offens', 'languag', 'say', 'wendi', 'everi', 'time', 'give', 'thimbl', 'tink', 'tink', 'repli', 'silli', 'as', 'peter', 'could', 'understand', 'wendi', 'understood']",a
"['slightli', 'disappoint', 'admit', 'came', 'nurseri', 'window', 'see', 'listen', 'stori', 'see', 'know', 'stori', 'none', 'lost', 'boy', 'know', 'stori', 'perfectli', 'aw', 'wendi', 'said', 'know', 'peter', 'ask', 'swallow', 'build', 'eav', 'hous', 'listen', 'stori', 'wendi', 'mother', 'tell', 'love', 'stori', 'stori', 'princ', 'find', 'ladi', 'wore', 'glass', 'slipper', 'peter', 'said', 'wendi', 'excitedli', 'cinderella', 'found', 'live', 'happili', 'ever', 'peter', 'glad']",a
"['rose', 'floor', 'sit', 'hurri', 'window', 'go', 'cri', 'misgiv', 'tell', 'boy', 'go', 'peter', 'entreat', 'know', 'lot', 'stori', 'precis', 'word', 'deni', 'first', 'tempt', 'came', 'back', 'greedi', 'look', 'eye', 'ought', 'alarm', 'oh', 'stori', 'could', 'tell', 'boy', 'cri', 'peter', 'grip', 'began', 'draw', 'toward', 'window', 'let', 'go', 'order', 'wendi', 'come', 'tell']",a
"['boy', 'cours', 'plea', 'ask', 'said', 'oh', 'dear', 'think', 'mummi', 'besid', 'fli', 'teach', 'oh', 'love', 'fli', 'teach', 'jump', 'wind', 'back', 'away', 'go', 'oo', 'exclaim', 'raptur', 'wendi', 'wendi', 'sleep', 'silli', 'bed', 'might', 'fli', 'say', 'funni', 'thing', 'star', 'oo', 'wendi', 'mermaid', 'mermaid', 'tail', 'long', 'tail', 'oh', 'cri', 'wendi', 'see', 'mermaid']",a
"['becom', 'fright', 'cun', 'wendi', 'said', 'respect', 'wriggl', 'bodi', 'distress', 'quit', 'tri', 'remain', 'nurseri', 'floor', 'piti', 'wendi', 'said', 'sli', 'one', 'could', 'tuck', 'u', 'night', 'oo', 'none', 'u', 'ever', 'tuck', 'night', 'oo', 'arm', 'went', 'could', 'darn', 'cloth', 'make', 'pocket', 'u', 'none', 'u', 'pocket', 'could', 'resist', 'cours', 'aw', 'fascin', 'cri', 'peter', 'would', 'teach', 'john', 'michael', 'fli']",a
"['like', 'said', 'indiffer', 'ran', 'john', 'michael', 'shook', 'wake', 'cri', 'peter', 'pan', 'come', 'teach', 'u', 'fli', 'john', 'rub', 'eye', 'shall', 'get', 'said', 'cours', 'floor', 'alreadi', 'hallo', 'said', 'michael', 'time', 'also', 'look', 'sharp', 'knife', 'six', 'blade', 'saw', 'peter', 'suddenli', 'sign', 'silenc', 'face', 'assum', 'aw', 'crafti', 'child', 'listen', 'sound', 'grownup', 'world', 'still', 'salt', 'everyth', 'right', 'stop', 'everyth', 'wrong', 'nana']",a
"['bark', 'distress', 'even', 'quiet', 'silenc', 'heard', 'light', 'hide', 'quick', 'cri', 'john', 'take', 'command', 'time', 'throughout', 'whole', 'adventur', 'thu', 'liza', 'enter', 'hold', 'nana', 'nurseri', 'seem', 'quit', 'old', 'self', 'dark', 'would', 'sworn', 'heard', 'three', 'wick', 'inmat', 'breath', 'angel', 'slept', 'realli', 'art', 'behind', 'window', 'curtain', 'liza', 'bad', 'temper', 'mix', 'christma', 'pud', 'kitchen', 'drawn', 'raisin', 'still', 'cheek', 'nana', 'absurd', 'suspicion', 'thought', 'best', 'way', 'get', 'littl', 'quiet', 'take', 'nana']",a
"['nurseri', 'moment', 'custodi', 'cours', 'suspici', 'brute', 'said', 'sorri', 'nana', 'disgrac', 'perfectli', 'safe', 'everi', 'one', 'littl', 'angel', 'sound', 'asleep', 'bed', 'listen', 'gentl', 'breath', 'michael', 'encourag', 'success', 'breath', 'loudli', 'nearli', 'detect', 'nana', 'knew', 'kind', 'breath', 'tri', 'drag', 'liza', 'clutch', 'liza', 'den', 'nana', 'said', 'sternli', 'pull', 'room', 'warn', 'bark', 'shall', 'go', 'straight', 'master', 'missu', 'bring', 'home', 'parti', 'oh']",a
"['master', 'whip', 'tie', 'unhappi', 'dog', 'think', 'nana', 'ceas', 'bark', 'bring', 'master', 'missu', 'home', 'parti', 'want', 'think', 'care', 'whether', 'whip', 'long', 'charg', 'safe', 'unfortun', 'liza', 'return', 'pud', 'nana', 'see', 'help', 'would', 'come', 'strain', 'strain', 'chain', 'last', 'broke', 'anoth', 'moment', 'burst', 'diningroom', '27', 'flung', 'paw', 'heaven', 'express', 'way', 'make', 'commun', 'mr', 'mr', 'darl', 'knew', 'someth', 'terribl', 'happen', 'nurseri', 'without', 'goodby', 'hostess', 'rush', 'street']",a
"['ten', 'minut', 'sinc', 'three', 'scoundrel', 'breath', 'behind', 'curtain', 'peter', 'pan', 'great', 'deal', 'ten', 'minut', 'return', 'nurseri', 'right', 'john', 'announc', 'emerg', 'hidingplac', 'say', 'peter', 'realli', 'fli', 'instead', 'troubl', 'answer', 'peter', 'flew', 'around', 'room', 'take', 'mantelpiec', 'way', 'top', 'said', 'john', 'michael', 'sweet', 'cri', 'wendi', 'ye', 'sweet', 'oh', 'sweet', 'said', 'peter', 'forget', 'manner', 'look', 'delight', 'easi', 'tri', 'first', 'floor', 'bed', 'alway', 'went', 'instead']",a
"['say', 'ask', 'john', 'rub', 'knee', 'quit', 'practic', 'boy', 'think', 'love', 'wonder', 'thought', 'peter', 'explain', 'lift', 'air', 'show', 'nippi', 'john', 'said', 'slowli', 'peter', 'slowli', 'quickli', 'got', 'wendi', 'cri', 'john', 'soon', 'found', 'one', 'could', 'fli', 'inch', 'though', 'even', 'michael', 'word', 'two', 'syllabl', 'peter', 'know', 'z', 'cours', 'peter', 'trifl', 'one', 'fli']",a
"['unless', 'fairi', 'dust', 'blown', 'fortun', 'mention', 'one', 'hand', 'messi', 'blew', 'superb', 'result', 'wiggl', 'shoulder', 'way', 'said', 'let', 'go', 'bed', 'gallant', 'michael', 'let', 'go', 'first', 'quit', 'mean', 'let', 'go', 'immedi', 'born', 'across', 'room', 'flew', 'scream', 'still', 'midair', 'john', 'let', 'go', 'met', 'wendi', 'near', 'bathroom', 'oh', 'love', 'oh', 'rip', 'look', 'look', 'look']",a
"['nearli', 'eleg', 'peter', 'could', 'help', 'kick', 'littl', 'head', 'bob', 'ceil', 'almost', 'noth', 'delici', 'peter', 'gave', 'wendi', 'hand', 'first', 'desist', 'tink', 'indign', 'went', 'round', 'round', 'heavenli', 'wendi', 'word', 'say', 'cri', 'john', 'go', 'cours', 'peter', 'lure', 'michael', 'readi', 'want', 'see', 'long', 'took', 'billion', 'mile', 'wendi', 'hesit', 'mermaid', 'said', 'peter', 'oo', 'pirat', 'pirat', 'cri', 'john']",a
"['seiz', 'sunday', 'hat', 'let', 'u', 'go', 'moment', 'mr', 'mr', 'darl', 'hurri', 'nana', '27', 'ran', 'middl', 'street', 'look', 'nurseri', 'window', 'ye', 'still', 'shut', 'room', 'ablaz', 'light', 'heartgrip', 'sight', 'could', 'see', 'shadow', 'curtain', 'three', 'littl', 'figur', 'night', 'attir', 'circl', 'round', 'round', 'floor', 'air', 'three', 'figur', 'four', 'trembl', 'open', 'street', 'door', 'mr', 'darl', 'would', 'rush', 'upstair', 'mr', 'darl', 'sign', 'go', 'softli', 'even', 'tri', 'make', 'heart', 'go', 'softli', 'reach', 'nurseri', 'time']",a
"['delight', 'shall', 'breath', 'sigh', 'relief', 'stori', 'hand', 'time', 'solemnli', 'promis', 'come', 'right', 'end', 'would', 'reach', 'nurseri', 'time', 'littl', 'star', 'watch', 'star', 'blew', 'window', 'open', 'smallest', 'star', 'call', 'cave', 'peter', 'peter', 'knew', 'moment', 'lose', 'come', 'cri', 'imperi', 'soar', 'night', 'follow', 'john', 'michael', 'wendi', 'mr', 'mr', 'darl', 'nana', 'rush', 'nurseri', 'late', 'bird', 'flown']",a
"['chapter', 'iv', 'flight', 'second', 'right', 'straight', 'till', 'morn', 'peter', 'told', 'wendi', 'way', 'neverland', 'even', 'bird', 'carri', 'map', 'consult', 'windi', 'corner', 'could', 'sight', 'instruct', 'peter', 'see', 'said', 'anyth', 'came', 'head', 'first', 'companion', 'trust', 'implicitli', 'great', 'delight', 'fli', 'wast', 'time', 'circl', 'round', 'church', 'spire', 'tall', 'object', 'way', 'took', 'fanci', 'john', 'michael', 'race', 'michael', 'get', 'start', 'recal', 'contempt', 'long', 'ago', 'thought', 'fine', 'fellow', 'abl', 'fli', 'round', 'room', 'long', 'ago', 'long', 'ago', 'fli']",a
"['sea', 'thought', 'began', 'disturb', 'wendi', 'serious', 'john', 'thought', 'second', 'sea', 'third', 'night', 'sometim', 'dark', 'sometim', 'light', 'cold', 'warm', 'realli', 'feel', 'hungri', 'time', 'mere', 'pretend', 'peter', 'jolli', 'new', 'way', 'feed', 'way', 'pursu', 'bird', 'food', 'mouth', 'suitabl', 'human', 'snatch', 'bird', 'would', 'follow', 'snatch', 'back', 'would', 'go', 'chase', 'gaili', 'mile', 'part', 'last', 'mutual', 'express', 'goodwil', 'wendi', 'notic', 'gentl', 'concern', 'peter', 'seem', 'know', 'rather', 'odd', 'way', 'get', 'bread', 'butter', 'even']",a
"['way', 'certainli', 'pretend', 'sleepi', 'sleepi', 'danger', 'moment', 'pop', 'fell', 'aw', 'thing', 'peter', 'thought', 'funni', 'goe', 'would', 'cri', 'gleefulli', 'michael', 'suddenli', 'drop', 'like', 'stone', 'save', 'save', 'cri', 'wendi', 'look', 'horror', 'cruel', 'sea', 'far', 'eventu', 'peter', 'would', 'dive', 'air', 'catch', 'michael', 'could', 'strike', 'sea', 'love', 'way', 'alway', 'wait', 'till', 'last', 'moment', 'felt', 'clever', 'interest', 'save', 'human', 'life', 'also', 'fond', 'varieti']",a
"['sport', 'engross', 'one', 'moment', 'would', 'suddenli', 'ceas', 'engag', 'alway', 'possibl', 'next', 'time', 'fell', 'would', 'let', 'go', 'could', 'sleep', 'air', 'without', 'fall', 'mere', 'lie', 'back', 'float', 'partli', 'least', 'light', 'got', 'behind', 'blew', 'went', 'faster', 'polit', 'wendi', 'whisper', 'john', 'play', 'follow', 'leader', 'tell', 'stop', 'show', 'said', 'john', 'play', 'follow', 'leader', 'peter', 'would', 'fli', 'close', 'water', 'touch', 'shark', 'tail', 'pas', 'street', 'may', 'run', 'finger', 'along', 'iron', 'rail']",a
